id,price
149,3679.51
150,4909.19
151,8031.08
152,65355.14
153,7968.22
154,6886.86
155,62971.05
156,6333.03
157,6532.09
158,5081.92
159,5885.79
160,5109.61
161,54954.84
162,6942.72
163,68421.68
164,6592.52
165,59444.14
166,32242.26
167,60256.22
168,3910.06
169,10443.29
170,49734.52
171,1941.82
172,6635.48
173,52298.76
174,55288.76
175,5124.73
176,65409.32
177,4029.77
178,4323.25
179,5923.27
180,71014.74
181,29144.7
182,7477.74
183,12865.23
184,6126.62
185,24714.56
186,8399.88
187,8129.63
188,53214.63
189,17762.4
190,7311.06
191,58306.18
192,3090.0
193,56701.93
194,4558.93
195,4067.09
196,5797.44
197,2562.24
198,16034.0
199,12945.1
200,62383.89
201,68213.5
202,12222.14
203,3519.16
204,7175.46
205,61008.95
206,61839.96
207,4189.86
208,45257.0
209,50694.41
210,9397.09
211,58826.38
212,42821.14
213,4223.44
214,4897.55
215,6952.25
216,49593.38
217,4987.06
218,28816.2
219,7368.68
220,3365.57
221,4030.3
222,4205.07
223,22188.72
224,55195.91
225,56210.97
226,12039.07
227,7254.22
228,10017.68
229,4827.13
230,61790.53
231,4385.89
232,5956.96
233,13698.32
234,9755.17
235,3480.95
236,6519.56
237,2723.0
238,3920.5
239,2380.81
240,7996.48
241,61076.67
242,51465.96
243,3585.58
244,59288.11
245,8723.58
246,49779.77
247,54042.38
248,5555.37
249,5005.35
250,70721.03
251,7699.54
252,5607.57
253,52706.6
254,12025.28
255,6128.11
256,73311.01
257,4668.29
258,1937.28
259,4599.87
260,55351.66
261,3515.98
262,6245.72
263,54583.63
264,3991.32
265,7188.89
266,1599.43
267,40017.48
268,49134.63
269,47083.2
270,7836.95
271,6593.76
272,7356.31
273,47245.42
274,31771.53
275,2292.03
276,7609.72
277,27578.33
278,7172.31
279,32724.2
280,6018.72
281,38827.41
282,5448.02
283,5832.83
284,7047.18
285,49963.23
286,7343.51
287,40527.66
288,4556.91
289,62050.75
290,1779.6
291,1550.62
292,6524.46
293,8233.43
294,6136.24
295,4876.73
296,3697.81
297,55462.27
298,13318.06
299,10388.68
300,5547.32
301,63326.58
302,2794.95
303,7363.32
304,12139.03
305,53729.14
306,6601.2
307,50188.3
308,5241.93
309,52313.7
310,15023.2
311,5040.0
312,53819.34
313,3897.18
314,2491.68
315,3712.0
316,32886.53
317,3843.66
318,4745.4
319,9385.22
320,4463.67
321,4350.21
322,60864.89
323,5564.22
324,3336.03
325,6372.87
326,9025.26
327,6581.79
328,4865.94
329,5300.41
330,3556.61
331,10516.66
332,8127.91
333,66298.86
334,5515.01
335,6975.97
336,11589.02
337,4456.73
338,22199.46
339,13652.99
340,45153.97
341,46020.57
342,47678.28
343,4289.15
344,5916.22
345,12842.99
346,75602.06
347,3330.64
348,3383.82
349,5963.92
350,11912.54
351,3973.93
352,5949.0
353,4766.3
354,4115.82
355,4360.61
356,80411.67
357,50518.34
358,4883.87
359,4573.42
360,51341.47
361,58340.16
362,5970.53
363,51113.06
364,2472.22
365,64083.2
366,29459.47
367,3742.17
368,3735.18
369,7239.5
370,6481.36
371,8819.07
372,4038.2
373,5958.56
374,5949.0
375,12087.37
376,49779.77
377,5813.48
378,52287.0
379,4603.09
380,2124.0
381,63866.79
382,7789.97
383,4419.03
384,4276.74
385,6177.38
386,64206.6
387,65797.26
388,4615.07
389,51299.24
390,59111.13
391,61195.98
392,70376.7
393,4940.47
394,56522.06
395,69410.12
396,55874.86
397,53828.67
398,4986.25
399,7380.94
400,3044.48
401,6863.87
402,6296.3
403,9689.07
404,58477.26
405,58748.12
406,3835.03
407,5468.09
408,64510.44
409,5674.3
410,3458.95
411,5799.78
412,54171.06
413,5928.02
414,6067.47
415,5133.03
416,2464.92
417,27791.24
418,5289.88
419,54395.76
420,11390.54
421,4603.17
422,4866.56
423,4000.0
424,57219.07
425,15058.49
426,4241.02
427,3375.92
428,12416.72
429,2150.0
430,5855.69
431,49177.0
432,6296.82
433,6243.52
434,67033.9
435,2201.0
436,5448.59
437,10933.83
438,12121.98
439,5903.69
440,65859.18
441,8598.73
442,61536.75
443,7230.2
444,3675.56
445,4388.82
446,49684.68
447,53341.03
448,8005.4
449,3209.57
450,51739.06
451,51459.27
452,46443.88
453,5398.84
454,8744.2
455,4866.17
456,2093.24
457,49553.0
458,39908.32
459,11680.25
460,6967.33
461,6092.83
462,5963.92
463,4499.94
464,12368.66
465,1651.17
466,2150.0
467,6552.01
468,5033.92
469,4194.99
470,8105.46
471,10374.98
472,8315.93
473,4804.34
474,5971.56
475,4251.76
476,10587.61
477,12113.59
478,4421.35
479,13009.0425
480,25266.66
481,6126.03
482,5925.83
483,2723.0
484,3627.99
485,11001.54
486,6184.53
487,62646.5
488,5205.15
489,49714.99
490,6202.88
491,52225.5
492,4806.71
493,58137.53
494,52633.37
495,6029.78
496,35075.28
497,5658.33
498,4511.43
499,73255.25
500,46975.24
501,4498.59
502,5205.76
503,63890.76
504,44593.68
505,44278.27
506,8046.4
507,5348.52
508,32381.02
509,2582.03
510,56307.7
511,5895.57
512,6173.02
513,39126.88
514,6494.09
515,72810.18
516,70547.0
517,3252.66
518,45761.68
519,4311.72
520,5788.79
521,73434.05
522,54608.0
523,4068.04
524,4679.97
525,9630.24
526,7734.82
527,6680.51
528,3126.49
529,6170.25
530,16097.79
531,52248.66
532,4009.57
533,58151.33
534,10448.983333333334
535,10748.02
536,65278.66
537,56476.0
538,5693.8
539,4806.94
540,3665.42
541,4060.83
542,3069.28
543,9474.76
544,55081.05
545,77862.06
546,51852.01
547,3871.32
548,8459.24
549,82296.57
550,4403.58
551,55231.3
552,5798.86
553,5536.01
554,4788.53
555,6151.72
556,5874.04
557,56822.15
558,53633.58
559,6187.74
560,42857.97
561,43695.27
562,2628.27
563,5901.68
564,3329.71
565,4536.72
566,50095.08
567,14030.55
568,9818.24
569,7409.96
570,6895.14
571,4194.42
572,16906.52
573,14362.32
574,5740.47
575,48037.21
576,4767.52
577,52068.9
578,4254.06
579,49770.1
580,61507.6
581,45349.81
582,3982.65
583,2347.52
584,2201.07
585,6615.25
586,57450.02
587,13457.28
588,70657.29
589,4500.91
590,3033.62
591,7347.48
592,62671.85
593,68451.2
594,5415.06
595,12419.07
596,67560.05
597,5441.85
598,2585.77
599,11188.19
600,42746.53
601,6380.45
602,4450.36
603,3961.61
604,5026.01
605,53944.45
606,6311.82
607,65458.04
608,35602.64
609,3717.03
610,5826.87
611,53644.35
612,4106.03
613,68209.28
614,6520.84
615,6338.2
616,6587.7
617,4168.98
618,14007.28
619,61854.87
620,52020.35
621,74955.63
622,5743.93
623,6257.49
624,10066.43
625,3970.86
626,4616.67
627,46970.51
628,56585.97
629,5573.95
630,59151.45
631,4998.07
632,73024.13
633,5060.48
634,4990.08
635,4106.71
636,3425.65
637,8303.0
638,57770.48
639,2438.92
640,59835.11
641,39594.43
642,10288.93
643,4010.93
644,4097.41
645,4164.77
646,62874.2
647,68766.08
648,2719.13
649,11327.85
650,7607.44
651,49768.04
652,4132.57
653,64591.98
654,61903.29
655,6456.76
656,6765.23
657,2845.82
658,10441.84
659,53611.9
660,5882.63
661,6423.67
662,4919.57
663,3553.26
664,14100.87
665,5851.58
666,11575.5
667,12098.98
668,4224.08
669,4170.64
670,5489.24
671,56529.12
672,12203.29
673,5387.94
674,27317.48
675,58948.21
676,61761.48
677,32991.32
678,4579.75
679,14129.17
680,8082.83
681,5304.93
682,4755.13
683,7425.0
684,7486.79
685,7045.5
686,8110.12
687,12982.665
688,4457.11
689,4636.61
690,9780.17
691,4771.94
692,56457.98
693,7463.78
694,7277.85
695,4990.51
696,6468.72
697,6450.0
698,2554.79
699,11151.65
700,4470.0
701,63692.42
702,2404.52
703,3861.4
704,6280.0
705,51516.29
706,4101.31
707,51554.91
708,3740.31
709,3143.38
710,51466.21
711,11455.57
712,55633.3
713,42110.4
714,4837.23
715,57663.34
716,5315.38
717,7666.96
718,11229.45
719,25234.34
720,6552.2
721,59383.49
722,55350.57
723,54608.0
724,10871.13
725,40933.3
726,56224.33
727,7145.89
728,3275.26
729,5570.01
730,75594.38
731,28213.65
732,5244.38
733,4824.93
734,3503.11
735,46744.34
736,6234.98
737,3830.41
738,4867.58
739,59974.39
740,48518.48
741,54684.34
742,56584.87
743,4732.5
744,59399.12
745,12102.6
746,6249.67
747,54970.8
748,7525.67
749,55983.0
750,58237.7
751,5841.56
752,7140.76
753,5443.46
754,3383.61
755,5490.3
756,57711.5
757,45817.38
758,6331.34
759,54633.25
760,4421.88
761,6822.22
762,4357.79
763,8053.65
764,5533.35
765,55351.45
766,4624.68
767,72075.03
768,6459.45
769,4860.88
770,6496.24
771,5038.16
772,52826.56
773,77066.66
774,6401.4
775,4296.5
776,43299.9
777,46127.56
778,3985.63
779,4201.84
780,2469.31
781,5717.43
782,43908.48
783,5917.33
784,23321.24
785,7393.78
786,7436.06
787,10825.58
788,4217.38
789,72787.98
790,17610.38
791,45807.56
792,33156.63
793,3009.78
794,32018.5
795,23917.72
796,64187.48
797,5765.36
798,6992.78
799,6915.98
800,1709.67
801,15638.29
802,6166.64
803,3767.03
804,52207.42
805,6178.57
806,25454.12
807,71884.87
808,12577.62
809,47765.41
810,7792.97
811,43475.67
812,6210.66
813,4893.68
814,60825.53
815,6203.19
816,8692.04
817,6098.14
818,5452.64
819,4545.77
820,62094.02
821,50814.26
822,3986.07
823,24113.62
824,50936.67
825,51142.64
826,5750.42
827,58980.58
828,3343.51
829,56207.44
830,5197.07
831,11043.49
832,3769.78
833,60171.36
834,65174.93
835,5887.01
836,4386.94
837,44105.92
838,12549.4
839,4883.86
840,11778.7
841,60482.83
842,48512.75
843,2162.03
844,23960.84
845,6322.6
846,68284.16
847,43492.94
848,9045.04
849,4837.74
850,14197.71
851,4083.82
852,7873.48
853,4042.16
854,45614.37
855,20413.77
856,4629.06
857,54684.0
858,4559.26
859,6053.38
860,8003.13
861,4688.84
862,3030.67
863,53592.92
864,6308.41
865,2381.06
866,12023.86
867,56662.73
868,2124.0
869,3861.19
870,67786.88
871,4678.8
872,16285.98
873,44840.75
874,9088.12
875,69035.4
876,5340.9
877,3396.37
878,46552.07
879,4132.02
880,65191.53
881,4120.64
882,4341.95
883,9106.77
884,3874.66
885,6575.17
886,5373.83
887,4000.21
888,53168.06
889,39816.04
890,2260.25
891,4907.33
892,2264.96
893,3306.94
894,62448.0
895,9070.9
896,68192.24
897,4742.22
898,58974.5
899,6364.9
900,5333.7
901,53978.69
902,41642.84
903,10181.65
904,4970.5
905,4179.96
906,5122.5
907,52668.14
908,62338.08
909,6054.75
910,6165.6
911,5278.48
912,4121.27
913,62998.52
914,4266.27
915,5736.07
916,54563.58
917,6187.93
918,34200.96
919,3508.83
920,11615.41
921,58229.31
922,11999.46
923,55618.92
924,4784.95
925,54507.63
926,4366.92
927,63850.73
928,5830.83
929,28628.04
930,12461.85
931,10889.22
932,3585.41
933,49115.4
934,4521.65
935,4954.22
936,3664.31
937,5726.81
938,53064.22
939,13283.71
940,5777.76
941,5654.18
942,66774.9
943,5485.26
944,4148.72
945,2341.82
946,11479.39
947,57323.9
948,2202.09
949,65564.78
950,61705.0
951,44176.54
952,55372.44
953,3526.67
954,12708.26
955,3637.38
956,52252.94
957,6318.35
958,7704.99
959,3702.78
960,69295.3
961,52460.82
962,5502.83
963,11593.35
964,3995.85
965,5449.82
966,6406.43
967,66443.11
968,13190.16
969,4296.46
970,3712.37
971,8759.77
972,61108.88
973,3996.28
974,49156.31
975,60076.77
976,58232.05
977,4397.17
978,64176.27
979,5857.55
980,5490.99
981,10925.06
982,60022.97
983,6024.04
984,5960.31
985,5459.92
986,7256.37
987,10082.26
988,5518.85
989,3548.84
990,6516.24
991,55956.59
992,60518.46
993,7248.69
994,54608.0
995,12358.75
996,4661.81
997,5336.87
998,6012.59
999,7465.34
1000,4505.16
1001,3628.68
1002,10831.76
1003,60508.0
1004,3555.88
1005,12698.43
1006,12612.27
1007,3512.86
1008,3885.06
1009,16409.05
1010,2553.27
1011,31705.86
1012,49491.24
1013,4905.81
1014,57671.15
1015,65157.2
1016,48029.03
1017,41934.6
1018,11602.14
1019,6775.34
1020,3199.08
1021,13895.9
1022,4265.52
1023,2665.02
1024,54364.02
1025,13554.0
1026,56486.77
1027,4236.39
1028,49824.17
1029,4988.02
1030,54684.0
1031,4969.84
1032,3088.84
1033,42367.23
1034,7571.37
1035,5493.85
1036,30111.26
1037,6419.95
1038,43387.55
1039,3916.36
1040,2995.4
1041,62106.62
1042,33037.89
1043,9822.86
1044,6375.77
1045,5533.51
1046,61639.51
1047,37825.12
1048,4499.02
1049,6132.66
1050,2122.8
1051,3583.63
1052,5335.51
1053,5824.14
1054,59832.67
1055,3100.08
1056,6453.15
1057,4935.74
1058,9184.26
1059,7775.96
1060,3785.21
1061,63945.33
1062,50552.63
1063,4125.2
1064,7950.09
1065,10609.22
1066,5078.47
1067,17955.455
1068,20405.97
1069,47702.25
1070,1705.7
1071,4644.52
1072,41615.21
1073,59075.99
1074,16862.58
1075,12142.88
1076,6153.39
1077,6570.91
1078,4494.24
1079,16496.69
1080,3746.62
1081,42379.29
1082,4403.28
1083,5520.04
1084,12715.33
1085,5463.34
1086,6428.69
1087,9419.94
1088,7054.63
1089,14417.76
1090,5847.1
1091,6382.63
1092,10554.82
1093,5571.18
1094,6112.61
1095,8232.88
1096,53439.56
1097,64549.18
1098,4775.11
1099,4541.1
1100,45390.86
1101,2857.22
1102,14212.07
1103,3363.32
1104,61579.35
1105,2646.81
1106,8013.14
1107,5687.97
1108,7276.18
1109,58148.73
1110,2338.91
1111,11906.08
1112,54684.0
1113,6230.39
1114,52351.57
1115,13033.69
1116,4260.46
1117,66075.4
1118,44306.52
1119,5999.93
1120,4114.23
1121,3635.17
1122,2883.37
1123,5252.46
1124,4546.75
1125,52116.82
1126,6568.0
1127,4797.4
1128,48680.58
1129,7492.37
1130,4674.57
1131,13233.52
1132,7953.22
1133,66329.92
1134,5910.31
1135,5401.54
1136,5053.09
1137,5958.67
1138,28483.65
1139,5668.15
1140,3377.34
1141,4949.19
1142,6102.89
1143,2334.79
1144,6569.57
1145,44789.93
1146,60306.86
1147,11920.17
1148,41016.33
1149,8800.95
1150,2901.0
1151,4338.02
1152,12261.18
1153,4170.23
1154,6050.74
1155,13001.17
1156,6354.39
1157,4019.4
1158,45574.64
1159,5699.57
1160,2617.57
1161,6197.05
1162,5792.12
1163,5872.04
1164,77403.3
1165,5788.92
1166,50072.15
1167,6909.6
1168,5247.25
1169,12759.93
1170,6125.46
1171,5677.48
1172,36548.45
1173,2907.18
1174,6638.9
1175,2750.62
1176,4077.2
1177,2139.1
1178,4581.83
1179,12734.855
1180,4481.82
1181,4399.56
1182,5292.73
1183,37425.17
1184,56992.19
1185,17945.72
1186,6055.99
1187,53149.26
1188,2730.44
1189,5887.22
1190,14153.65
1191,67152.71
1192,56148.58
1193,17151.16
1194,4657.91
1195,2274.94
1196,11286.16
1197,73786.16
1198,14143.24
1199,5168.16
1200,5942.91
1201,11988.94
1202,22337.3
1203,5807.45
1204,53751.65
1205,5949.0
1206,15202.13
1207,4559.36
1208,5881.76
1209,8229.91
1210,5220.11
1211,57866.84
1212,56223.72
1213,3543.78
1214,5554.63
1215,4439.33
1216,16992.45
1217,3376.72
1218,2879.23
1219,58711.03
1220,29614.01
1221,74022.89
1222,3785.14
1223,3905.3
1224,47099.61
1225,53236.28
1226,4425.92
1227,6551.05
1228,4489.83
1229,10958.32
1230,49787.04
1231,4522.81
1232,5337.78
1233,4374.91
1234,5809.14
1235,61061.36
1236,4916.68
1237,63466.52
1238,4182.58
1239,9418.0
1240,12207.17
1241,51720.9
1242,6250.09
1243,57971.78
1244,5576.27
1245,6346.28
1246,5958.09
1247,5953.51
1248,4857.6
1249,6160.74
1250,7307.7
1251,4790.39
1252,56868.64
1253,59398.78
1254,2374.59
1255,3463.16
1256,54904.88
1257,5495.6
1258,5168.4
1259,5559.6
1260,12424.84
1261,3543.1
1262,10662.25
1263,11770.52
1264,40341.62
1265,4043.55
1266,33772.0
1267,5231.46
1268,7381.94
1269,7924.32
1270,63540.87
1271,7577.75
1272,5328.21
1273,17764.640976190476
1274,10859.44
1275,6204.82
1276,4353.75
1277,79281.4
1278,9122.05
1279,13790.38
1280,73096.05
1281,23936.22
1282,58586.44
1283,4468.06
1284,5614.88
1285,3921.85
1286,58049.0
1287,7170.04
1288,74378.58
1289,4836.09
1290,8581.21
1291,6077.78
1292,50404.76
1293,10843.92
1294,9716.65
1295,5130.49
1296,51207.56
1297,4083.72
1298,10603.97
1299,12342.43
1300,10231.37
1301,6511.77
1302,54571.82
1303,2340.16
1304,3965.95
1305,7450.92
1306,4500.87
1307,5350.17
1308,6485.25
1309,53847.16
1310,67728.79
1311,6143.27
1312,13254.39
1313,50171.14
1314,40867.36
1315,10299.59
1316,13851.19
1317,5309.61
1318,5539.77
1319,2117.13
1320,22926.12
1321,6063.87
1322,7568.97
1323,2124.0
1324,6100.68
1325,53201.38
1326,3090.0
1327,6145.13
1328,68726.17
1329,4237.65
1330,6965.12
1331,7261.8
1332,11609.44
1333,1937.37
1334,13756.95
1335,9863.43
1336,6770.11
1337,36117.09
1338,7224.3
1339,5479.37
1340,7363.81
1341,8272.26
1342,2354.28
1343,2424.92
1344,7335.61
1345,2190.5
1346,67017.6
1347,4534.94
1348,48958.46
1349,5789.63
1350,6197.25
1351,11349.2
1352,10637.9
1353,11051.55
1354,4177.66
1355,9083.38
1356,42739.83
1357,29094.75
1358,10456.73
1359,7960.79
1360,12955.17
1361,4267.59
1362,46766.75
1363,7961.91
1364,6335.94
1365,44288.82
1366,67757.35
1367,11574.81
1368,6627.19
1369,52117.78
1370,59336.46
1371,4264.2
1372,22073.76
1373,6591.59
1374,46076.75
1375,4565.14
1376,10325.51
1377,5149.12
1378,4155.46
1379,4541.77
1380,54684.0
1381,4510.22
1382,72742.9
1383,51403.89
1384,41753.13
1385,5462.47
1386,4139.25
1387,3542.17
1388,5863.22
1389,57713.87
1390,5300.11
1391,44073.79
1392,2128.44
1393,50543.94
1394,51498.35
1395,2581.95
1396,4985.76
1397,6648.45
1398,54608.0
1399,36138.63
1400,68283.4
1401,11372.9
1402,55984.54
1403,6319.9
1404,2413.26
1405,32733.98
1406,9325.48
1407,74019.19
1408,10987.92
1409,4007.5
1410,45906.98
1411,9309.97
1412,6570.86
1413,65310.48
1414,12619.88
1415,54674.83
1416,5738.41
1417,6133.12
1418,2150.0
1419,4803.57
1420,4629.28
1421,58876.19
1422,4075.15
1423,38663.04
1424,5944.91
1425,49725.0
1426,4490.46
1427,7929.08
1428,44144.0
1429,2137.34
1430,3431.37
1431,48416.12
1432,59565.66
1433,3650.74
1434,1830.5
1435,3216.82
1436,69001.61
1437,7006.85
1438,29362.41
1439,58455.97
1440,49160.33
1441,7656.13
1442,62853.89
1443,51865.72
1444,7026.97
1445,63280.42
1446,55790.79
1447,8184.24
1448,42896.73
1449,3062.44
1450,67941.92
1451,4833.92
1452,50714.22
1453,5199.87
1454,5304.95
1455,4467.48
1456,41739.87
1457,51670.15
1458,6332.79
1459,3244.46
1460,3646.49
1461,12776.91
1462,6006.96
1463,48819.25
1464,3054.41
1465,3119.41
1466,2587.56
1467,44201.27
1468,44484.38
1469,52781.75
1470,4889.33
1471,13580.41
1472,11710.26
1473,3597.93
1474,55668.4
1475,3534.58
1476,11870.31
1477,48553.24
1478,4279.82
1479,7148.03
1480,12772.85
1481,43319.58
1482,41539.49
1483,4010.12
1484,4702.05
1485,6475.6
1486,10813.14
1487,7560.89
1488,39685.86
1489,6497.49
1490,8878.6
1491,8263.4
1492,45693.0
1493,56139.34
1494,9805.06
1495,53938.35
1496,60094.28
1497,2725.97
1498,7449.72
1499,4830.49
1500,6014.86
1501,7114.52
1502,15981.16
1503,3483.49
1504,9978.18
1505,4664.21
1506,74022.89
1507,3499.81
1508,71049.27
1509,45851.0
1510,61189.59
1511,8708.83
1512,59751.08
1513,49511.02
1514,6341.66
1515,42613.19
1516,38259.75
1517,4594.18
1518,5816.94
1519,72456.62
1520,5113.75
1521,4509.59
1522,3184.44
1523,5851.53
1524,56761.98
1525,9449.4
1526,12129.61
1527,12691.64
1528,38535.91
1529,6095.76
1530,8358.68
1531,45528.28
1532,6211.55
1533,39872.03
1534,8998.72
1535,6062.56
1536,40723.2
1537,11716.7
1538,13503.68
1539,4747.67
1540,6042.32
1541,7452.21
1542,59045.21
1543,6743.86
1544,42666.38
1545,28103.09
1546,54684.0
1547,25043.88
1548,11462.02
1549,5463.96
1550,45231.71
1551,5921.48
1552,8177.39
1553,81883.64
1554,7528.55
1555,4582.54
1556,4792.05
1557,8786.03
1558,33359.22
1559,11136.41
1560,82442.58
1561,7341.51
1562,6496.34
1563,57977.37
1564,68409.91
1565,6610.58
1566,7457.83
1567,5955.3
1568,7793.27
1569,56235.34
1570,3565.09
1571,8104.02
1572,4352.59
1573,3407.0
1574,14080.4
1575,53600.82
1576,13061.62
1577,7391.86
1578,55377.0
1579,5331.86
1580,6432.37
1581,51595.0
1582,2451.75
1583,68197.72
1584,4719.65
1585,4988.11
1586,12349.85
1587,3913.46
1588,6064.36
1589,45263.26
1590,72970.36
1591,51346.83
1592,5225.94
1593,7879.09
1594,1827.39
1595,6421.25
1596,2756.94
1597,6009.15
1598,22152.0
1599,5614.94
1600,53761.54
1601,11139.88
1602,11625.83
1603,5787.28
1604,10827.54
1605,7308.07
1606,59123.11
1607,3550.62
1608,6767.42
1609,5137.78
1610,59180.69
1611,4038.44
1612,5423.24
1613,5508.65
1614,4511.1
1615,51596.12
1616,39065.61
1617,52314.53
1618,4924.49
1619,6127.92
1620,56108.46
1621,65614.56
1622,4565.93
1623,4288.92
1624,3684.38
1625,4056.21
1626,6850.47
1627,69511.06
1628,8664.22
1629,40116.02
1630,53235.89
1631,9355.56
1632,5393.45
1633,7647.33
1634,6019.12
1635,8741.76
1636,7425.0
1637,12042.72
1638,9173.85
1639,5342.45
1640,5886.91
1641,71016.84
1642,13053.43
1643,12161.94
1644,6838.05
1645,60428.78
1646,6462.6
1647,62163.59
1648,43811.46
1649,6267.01
1650,14168.47
1651,54603.39
1652,11181.06
1653,55917.91
1654,2346.55
1655,16285.31
1656,9835.37
1657,5631.43
1658,63636.36
1659,4347.03
1660,6265.46
1661,53898.66
1662,6017.98
1663,5455.29
1664,55437.7
1665,5266.97
1666,3064.22
1667,10889.7
1668,8723.24
1669,4953.34
1670,50359.31
1671,56969.69
1672,5375.3
1673,3820.92
1674,13017.31
1675,33638.68
1676,60191.09
1677,1877.09
1678,56796.32
1679,5470.3
1680,59679.35
1681,5325.57
1682,55888.2
1683,4329.09
1684,4445.97
1685,3144.64
1686,3338.77
1687,3760.54
1688,5709.72
1689,1711.78
1690,1651.17
1691,5942.66
1692,5372.46
1693,4698.95
1694,56800.33
1695,2410.0
1696,3608.58
1697,6680.21
1698,3865.26
1699,55052.77
1700,6902.42
1701,5551.42
1702,5791.18
1703,5446.31
1704,2778.81
1705,8480.88
1706,6432.9
1707,5051.38
1708,4502.18
1709,7141.26
1710,5057.91
1711,7377.15
1712,14110.86
1713,5614.53
1714,5924.61
1715,44564.25
1716,4716.19
1717,4514.29
1718,9748.49
1719,2260.66
1720,54507.63
1721,22314.54
1722,5987.68
1723,5955.0
1724,7563.71
1725,67461.12
1726,51037.0
1727,6120.88
1728,56149.77
1729,4931.79
1730,4471.25
1731,60277.05
1732,6051.97
1733,19916.51
1734,6808.93
1735,5951.65
1736,38325.8
1737,50199.77
1738,12387.7
1739,2903.34
1740,4037.86
1741,5962.7
1742,1610.0
1743,2267.96
1744,4678.29
1745,6375.81
1746,2582.71
1747,12037.54
1748,5026.895
1749,50762.15
1750,5935.55
1751,56138.26
1752,10328.0
1753,4694.88
1754,69916.66
1755,6154.4
1756,43631.84
1757,50567.32
1758,9865.68
1759,62577.36
1760,26667.44
1761,57559.07
1762,8842.46
1763,5401.03
1764,2124.0
1765,6688.65
1766,1774.46
1767,4471.26
1768,5539.52
1769,9704.05
1770,6440.78
1771,6780.49
1772,13100.0
1773,55941.48
1774,3303.24
1775,58239.19
1776,6417.02
1777,4172.45
1778,7671.9
1779,1308.94
1780,57439.46
1781,9466.09
1782,4101.47
1783,73120.02
1784,3977.66
1785,41281.85
1786,6724.5
1787,6988.68
1788,11968.63
1789,6600.4
1790,2389.95
1791,4318.12
1792,15276.21
1793,4054.22
1794,8499.76
1795,10046.09
1796,6126.41
1797,5935.42
1798,65796.42
1799,1864.2
1800,4786.5
1801,4467.2
1802,5759.78
1803,2119.07
1804,62161.71
1805,10985.63
1806,3093.04
1807,8575.31
1808,5172.04
1809,6042.97
1810,65691.87
1811,4873.8
1812,4805.38
1813,79069.73
1814,6154.95
1815,8710.81
1816,5863.27
1817,64731.84
1818,3789.65
1819,1975.5
1820,4530.61
1821,9167.34
1822,52596.26
1823,25736.19
1824,6670.74
1825,10290.72
1826,8053.66
1827,13750.3
1828,54608.0
1829,16886.46
1830,5552.37
1831,22153.44
1832,39979.64
1833,4222.7
1834,4740.28
1835,28064.44
1836,2770.31
1837,6531.35
1838,5119.19
1839,11896.79
1840,69904.33
1841,5260.87
1842,50263.79
1843,56347.89
1844,14851.87
1845,15771.28
1846,5796.47
1847,5433.28
1848,5382.89
1849,7454.27
1850,5479.53
1851,9514.46
1852,6188.28
1853,4640.08
1854,11363.53
1855,6621.11
1856,5813.77
1857,55762.78
1858,10839.19
1859,5801.39
1860,9280.19
1861,5087.32
1862,53689.29
1863,4278.5
1864,2802.83
1865,62470.94
1866,14603.92
1867,5356.9
1868,5194.14
1869,4540.03
1870,6921.55
1871,3680.75
1872,68627.33
